trade_date,601390.SH,601696.SH,000728.SZ,600426.SH,600104.SH,300628.SZ,600872.SH,002032.SZ,600600.SH,002007.SZ
20210511,16.419237564886135,15.257923876209452,15.023580251288026,15.66813089090537,16.97181956327771,15.65659224192474,15.133587222045067,15.67934147724072,16.37102210249351,15.768705167369237
20210512,16.41193826239948,15.265772183335587,15.024883183071127,15.682063985217027,16.99833068882557,15.736877162995802,15.127170087702952,15.657829764251646,16.373138505399886,15.781047828551387
20210513,16.415594573605123,15.254635481269863,15.01704000559389,15.633085124000534,16.973310987860334,15.736480783261758,15.16196537438013,15.654199054870391,16.422230647525748,15.783600152556128
20210514,16.42828740040492,15.3122329730532,15.066954396990809,15.62246085408039,16.985162978449054,15.741621505046684,15.153849629066551,15.641255159686704,16.447374829331483,15.80926839620577
20210517,16.422867332931833,15.280644749744983,15.0480502423415,15.635987117850682,16.9954194786177,15.746990303641503,15.15614536209139,15.640201835047872,16.447472969574328,15.812493005220707
20210518,16.415594573605123,15.269024218721963,15.058176911180286,15.64124199068904,16.98663464906072,15.730894969383654,15.156353803990536,15.638487812608533,16.458210017571687,15.7924823325077
20210519,16.397177846821183,15.244704913067263,15.05185977076604,15.620054757469596,16.999783121906088,15.762444153176999,15.150500944481687,15.625872281109613,16.429550810576277,15.780280859331315
20210520,16.39903485756212,15.266423437021906,15.055654841742403,15.604680213233992,16.988593513547727,15.781210262073463,15.135504359695249,15.634521127507101,16.44265273496632,15.788938922062707
20210521,16.39531738116698,15.239368009139076,15.040387369609387,15.591877762413723,16.97628718053381,15.762959484294342,15.13932764387883,15.634521127507101,16.446589360461516,15.767151567879086
20210524,16.397177846821183,15.265772183335587,15.05185977076604,15.581805734821605,16.965831521432243,15.749343245915112,15.172274744038859,15.625471291994998,16.472955140884213,15.783345213106502
20210525,16.417417728167894,15.312854670306672,15.08059379008381,15.601140386520512,16.978266399390414,15.789397221335198,15.191373252199893,15.629473965779752,16.477441379499577,15.817680123180603
20210526,16.415594573605123,15.318432620932725,15.073177192413423,15.61102049512022,16.98270537092167,15.773210727321619,15.22033203897731,15.628807965089948,16.47036880868412,15.806780832728524
20210527,16.415594573605123,15.319667951540719,15.074417118179316,15.628769351505932,16.981720634260398,15.799133910412344,15.220527523291787,15.617821788140253,16.46498314458107,15.823085541751295
20210528,16.408268533515454,15.331938044132533,15.083053815929734,15.606798110240373,16.985653776006387,15.784114854628628,15.197792532014446,15.60425858008377,16.476418007611247,15.801035843778749
20210531,16.39903485756212,15.323979630533326,15.075655508433028,15.595807040549365,16.980734926932687,15.749604342510773,15.199590554662924,15.570512407714425,16.477085278018958,15.812988177296065
20210601,16.40088842621273,15.313475981292799,15.063202047364515,15.691279255519122,16.98368913883054,15.75051764416238,15.188148093186836,15.578671125070219,16.44631361935286,15.80428706584465
20210602,16.397177846821183,15.317814382891395,15.05185977076604,15.770972931750768,16.98663464906072,15.740161649409485,15.174733257869843,15.569805943538965,16.449061413037537,15.772578638966442
20210603,16.39903485756212,15.32151809082888,15.050591539775427,15.752856494245595,16.978266399390414,15.715076945191216,15.185317521143302,15.559291496007218,16.43285872702012,15.762996796908572
20210604,16.39531738116698,15.305994649640509,15.059435564561236,15.731297297655006,16.973310987860334,15.720332667826872,15.1755514211452,15.561146651731352,16.456968135863235,15.772320873792763
20210607,16.39531738116698,15.333156813326662,15.061948128702326,15.761955738093505,16.969827530744766,15.74986537096725,15.141656919671474,15.551692348379262,16.53412721641137,15.773866469146633
20210608,16.391586033551544,15.322749618078127,15.059435564561236,15.739668141756033,16.97281409344294,15.75598000655711,15.104819151869489,15.560148149389018,16.525902668261843,15.761955401345094
20210609,16.387840710818786,15.325821817115097,15.049321698332328,15.7846432783603,16.96783152209634,15.785123173339954,15.116816241975364,15.543164436611244,16.53187445582646,15.765335979271143
20210610,16.382196293202853,15.323979630533326,15.059435564561236,15.799874972955799,16.964328891547492,15.810251998996321,15.104380170296363,15.542002490218387,16.520260134178788,15.759085958915131
20210611,16.38596277600093,15.340438398897925,15.0480502423415,15.80016562838927,16.962321866286008,15.799133910412344,15.080609196521069,15.527952793294878,16.501931276606904,15.725076304978613
20210615,16.370810970977583,15.318432620932725,15.04166859976807,15.766775024529453,17.020372788694598,15.799009679098972,15.063603912017864,15.507855354682306,16.507400583403673,15.727236133030859
20210616,16.391586033551544,15.29719509568866,15.04166859976807,15.755291066354959,16.99054854838102,15.76476105471258,15.069304531705317,15.507855354682306,16.47765686992001,15.71911261150639
20210617,16.37271754924948,15.287680276047322,15.040387369609387,15.749193486486883,16.980241708676356,15.785249141730429,15.058790149133277,15.504390713102746,16.504716018036735,15.716662630702475
20210618,16.370810970977583,15.295931671641888,15.045502470257421,15.720340856861592,17.048412008758934,15.75766470856613,15.04676966227569,15.498488312326678,16.515319593481788,15.70155867750393
20210621,16.370810970977583,15.293400024720109,15.046777167692065,15.734716104400123,17.027927121124755,15.757276183018556,14.999873053041728,15.47483492882712,16.48996180511384,15.740896449905517
20210622,16.376519835194113,15.29403353756993,15.042948190476322,15.701915939192366,17.066677356736193,15.735009382242804,14.998165527306025,15.472189218766658,16.508601673772816,15.733955685267047
20210623,16.37462049939688,15.346466144695443,15.042948190476322,15.694837402565375,17.064412350102433,15.848692782308985,15.015830838479049,15.48473293725639,16.50295324910634,15.716117374411343
20210624,16.38030771851368,15.441557769149755,15.046777167692065,15.730674438719781,17.061687552775854,15.864060554978035,15.046304437792987,15.504088871873005,16.4805099389059,15.704321873505537
20210625,16.384081307899926,15.53686794895408,15.068202057791533,15.748581678568247,17.087721339039803,15.86347831333131,15.032953730082243,15.476543136387942,16.530339674683862,15.723453367098953
20210628,16.37841557036033,15.595239955175987,15.059435564561236,15.710217391726655,17.08060703602472,15.873791864400154,15.040938741979579,15.483963173536779,16.544425046386486,15.735561681321357
20210629,16.370810970977583,15.529888857814688,15.049321698332328,15.707351604058653,17.050713505746227,15.821612287295471,15.017508490143285,15.47031743535308,16.57564743695909,15.725616699486846
20210630,16.370810970977583,15.559462230342078,15.061948128702326,15.694191407703231,17.060777634606872,15.839309733475863,15.023715242002567,15.46624984526151,16.57426490844152,15.716390039727434
20210701,16.37462049939688,15.454047749599649,15.032665323499534,15.696128141692615,17.041939494249757,15.829717333784425,15.089784599385476,15.466093068601266,16.56862864812574,15.72696640949969
20210702,16.36698687453653,15.393423127783214,15.020969283741916,15.662348901258783,17.017525136081684,15.821247833670851,15.087331157743765,15.473435130781859,16.512288313893023,15.712839578525676
20210705,16.36314809823452,15.383627601460967,15.01835148119442,15.710217391726655,17.0194244718829,15.805325880660265,15.072482740959463,15.437110593355824,16.515869749375177,15.735294194363565
20210706,16.36890075072014,15.380728208301965,15.023580251288026,15.805672090640124,17.01800030833792,15.85705118048546,15.012707712824028,15.427053736489757,16.48817281164488,15.730467153610542
20210707,16.36890075072014,15.379566093121788,15.024883183071127,15.80711613421577,17.0372904854135,15.887986241905882,15.014630790324071,15.453756304189994,16.491653693852097,15.714206632747699
20210708,16.365069328405927,15.360786198470192,15.01704000559389,15.8347256864446,17.02933722711654,15.854351172978223,14.984646825686799,15.445788134550613,16.42365313870064,15.685942074570844
20210709,16.365069328405927,15.389401289555394,15.01704000559389,15.862139835711819,17.058955310638588,15.83608257475299,14.974449000696064,15.413264942845375,16.394792725418725,15.695174200577569
20210712,16.370810970977583,15.391701463082478,15.024883183071127,15.878127169855546,17.05300971800559,15.854351172978223,14.996455080969117,15.40978783030607,16.40190652416554,15.751744552060773
20210713,16.37462049939688,15.375488021638409,15.024883183071127,15.85583758167292,17.047489924781203,15.893540237485624,15.006189886472223,15.402295911459774,16.42876670074988,15.749637069722365
20210714,16.36314809823452,15.378984528697139,15.015726807796316,15.849218693747071,17.00605273491782,15.92063672717126,14.991306117764955,15.40446601497541,16.410091550422006,15.764816633628126
20210715,16.36698687453653,15.383627601460967,15.019661239079197,15.867587955970587,16.99249976851395,15.975329078692745,14.979436542213348,15.365358685428543,16.44483847526064,15.745408733615172
20210716,16.365069328405927,15.389976829139627,15.01704000559389,15.862139835711819,17.00557185007903,15.975224917455662,14.937006705226057,15.377937467624259,16.412838944673755,15.725886787263166
20210719,16.35542605213527,15.315337601439499,15.013095227324865,15.822296147892578,16.998815067616555,15.95406511962475,14.898647287296031,15.360665881115452,16.426363575530626,15.736363713181504
20210720,16.36122316982361,15.318432620932725,15.011776835568897,15.782279211065418,16.98712472503377,15.95353300659139,14.90724025101604,15.363449459814227,16.44670662387891,15.790965265220713
20210721,16.351542552114093,15.320285045049966,15.01704000559389,15.790822494729724,16.99054854838102,15.967906536647982,14.9085762565353,15.37020214758528,16.446510140922456,15.792987510600359
20210722,16.37462049939688,15.333765641351556,15.024883183071127,15.787884772280991,16.985653776006387,15.952148186120963,14.888073784954107,15.353848268850328,16.42224482943948,15.775152642953152
20210723,16.397177846821183,15.361970331231408,15.031372498494548,15.788473007599025,17.00123344848394,15.945195170999211,14.916555022293787,15.325201171542862,16.39923190062391,15.754897471118664
20210726,16.402738565502172,15.301604551652076,15.006485817923576,15.7703743085591,16.96282400036786,15.930706864811315,14.941150715299091,15.276185350160441,16.353280718790824,15.710374161585506
20210727,16.37271754924948,15.252657241257758,14.978239151805587,15.708626301490654,16.958295690742467,15.918434083108917,14.892696498829254,15.244601750585597,16.324283665560987,15.694617097491765
20210728,16.36890075072014,15.259236212355802,14.963118588812065,15.650943209004332,16.917641777575565,15.921626336361294,14.837483145632984,15.251620691470976,16.32838316717388,15.722369943374927
20210729,16.32392738507811,15.259236212355802,14.970019927466948,15.746130696949107,16.920264385948876,15.954596949664406,14.855946956621423,15.276564425216735,16.301033334240696,15.719384461457924
20210730,16.376519835194113,15.233329748591993,14.95756301895597,15.692898164716645,16.8801842150384,15.933425883289987,14.88507118956132,15.258204758615472,16.209217043694277,15.719384461457924
20210802,16.384081307899926,15.26250953770077,14.97550690966307,15.746130696949107,16.910790630880236,15.95417150825783,14.940892217169818,15.288245040315372,16.250696520082606,15.735829096749011
20210803,16.39531738116698,15.25726706173592,14.972767181916273,15.728179116152399,16.902293500628108,15.948838162282467,14.92971310687108,15.30716953829607,16.28845455203805,15.777463595332549
20210804,16.382196293202853,15.270322077437564,14.970019927466948,15.771870195154216,16.913958532157245,15.919536011595074,14.900533317742516,15.307904427167314,16.26080302070029,15.768963866112305
20210805,16.37841557036033,15.243373354947751,14.96034466192361,15.746130696949107,16.918166849782136,15.928962805063971,14.887528528666047,15.300346090880494,16.254037014713177,15.768963866112305
20210806,16.382196293202853,15.246034700497265,14.958954807631677,15.744902949710784,16.923924520751477,15.87505921867494,14.840346016168278,15.288432323755442,16.23139090118852,15.735026635837354
20210809,16.39531738116698,15.258580259560881,14.970019927466948,15.814878139547847,16.920264385948876,15.88502664954004,14.91204154058348,15.336865727315539,16.291900850677422,15.754372674472798
20210810,16.384081307899926,15.291497074574023,14.978239151805587,15.806249958331339,16.9218346558347,15.892069732161222,14.976945880882129,15.325562117241688,16.32005579989608,15.754110172820008
20210811,16.387840710818786,15.270322077437564,14.974137984052893,15.822864491180496,16.921311506462057,15.880341729805469,14.925783828701604,15.313398946500662,16.291786165201792,15.735026635837354
20210812,16.384081307899926,15.274851363731157,14.97139449810145,15.80190778910179,16.951718383956663,15.881028700300364,14.890251841882336,15.302010138608932,16.28441880138259,15.72372403973305
20210813,16.37462049939688,15.272912752461655,14.97139449810145,15.88000712206444,16.929649230638823,15.864991437053385,14.894864521340988,15.286182604028758,16.28937472693114,15.727236133030859
20210816,16.37841557036033,15.272912752461655,14.978239151805587,15.871384055967457,16.924446305267878,15.89387927800171,14.921839050413844,15.303855838650755,16.308618133157296,15.719656237512252
20210817,16.38030771851368,15.246698931674128,14.982323568656224,15.83416404643443,16.900157888495862,15.860562009135522,14.858476824433776,15.273717853414796,16.28822437595149,15.699342610116247
20210818,16.402738565502172,15.305994649640509,15.030077999958898,15.831069375238181,16.90601988236642,15.870558605222188,14.832309233542176,15.282610164382744,16.383555483039427,15.704597773642632
20210819,16.387840710818786,15.260546828532922,15.00913482610062,15.784938394198894,16.902293500628108,15.876899780560668,14.801285381680904,15.262634231432417,16.326833980189488,15.708727166971059
20210820,16.38030771851368,15.255294025910063,15.039104495793858,15.735026326214873,16.882362865139488,15.862895732481743,14.729507081914829,15.245188547672514,16.271978950216866,15.692106285744105
20210823,16.38030771851368,15.258580259560881,15.037819974098856,15.78759052482719,16.88399374345716,15.92612220444793,14.743462271940595,15.295523228648742,16.28615040355321,15.700451257679296
20210824,16.38030771851368,15.269024218721963,15.045502470257421,15.80364691998177,16.89372354994229,15.897826280588486,14.744721321494572,15.282986812239455,16.320167288831325,15.708452403956347
20210825,16.415594573605123,15.26250953770077,15.053126395383842,15.80682749227068,16.892108475566758,15.868590442513176,14.756292990891332,15.275616467994572,16.313680295938173,15.70017421098392
20210826,16.43008758090299,15.26185572924335,15.04166859976807,15.805961066227114,16.88181864743735,15.8133185454043,14.742516943361439,15.244406075005726,16.32005579989608,15.68678488962623
20210827,16.44082113654628,15.233329748591993,15.037819974098856,15.832195818612709,16.909732429724645,15.832604727518582,14.711459540855065,15.232396874671954,16.300464990943972,15.581455575695935
20210830,16.4390401921813,15.227931624822435,15.033956479265829,15.870571818211097,16.935341354674495,15.854116044829697,14.728548462246396,15.206921622750926,16.26103959510491,15.481109335272867
20210831,16.44259891479351,15.236017922253794,15.049321698332328,15.8569364828824,16.932240576995806,15.865224022241334,14.688432207575875,15.19814695162144,16.281757840708973,15.496172954576418
20210901,16.535807744114003,15.260546828532922,15.069448163874341,15.890151362825488,16.949685862930004,15.863944133771117,14.727908871557789,15.209153993040884,16.290638586470923,15.51101302456938
20210902,16.556625149198872,15.283848853735766,15.073177192413423,15.885359021378886,16.960310804776213,15.861496152124735,14.725987641405611,15.192185375754521,16.278392592397022,15.511682368627667
20210903,16.522778243821275,15.267724673379877,15.069448163874341,15.819164472725161,16.938432547244602,15.848692782308985,14.771720634122909,15.200398974281793,16.27990255260892,15.505642081800417
